# IntSight report packet log for interface s7-eth2.
[ 145=> 178:1023] (11 => 7, p=0, len=3, cps=  --c, sps=  ---) hd=000 pkts=0003=>0001(002) bits=00014160=>00004720
[ 171=> 189:118] (9 => 7, p=0, len=3, cps=  --c, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 171=> 189:119] (9 => 7, p=0, len=3, cps=  --c, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 171=> 189:120] (9 => 7, p=0, len=3, cps=  --c, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 171=> 189:121] (9 => 7, p=0, len=3, cps=  --c, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 155=> 189:147] (11 => 7, p=0, len=3, cps=  --c, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 155=> 189:148] (11 => 7, p=0, len=3, cps=  --c, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 171=> 189:122] (9 => 7, p=0, len=3, cps=  --c, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 171=> 189:123] (9 => 7, p=0, len=3, cps=  --c, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 203=> 184:51] (4 => 7, p=0, len=3, cps=  -cc, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 155=> 189:149] (11 => 7, p=0, len=3, cps=  --c, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 155=> 189:150] (11 => 7, p=0, len=3, cps=  --c, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 155=> 189:151] (11 => 7, p=0, len=3, cps=  --c, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 155=> 189:152] (11 => 7, p=0, len=3, cps=  --c, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 155=> 189:153] (11 => 7, p=0, len=3, cps=  --c, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 155=> 189:154] (11 => 7, p=0, len=3, cps=  --c, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 220=> 187:17] (2 => 7, p=0, len=4, cps= --cc, sps= ----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 220=> 187:18] (2 => 7, p=0, len=4, cps= --cc, sps= ----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 156=> 189:155] (11 => 7, p=0, len=3, cps=  --c, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 220=> 187:19] (2 => 7, p=0, len=4, cps= --cc, sps= ----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 220=> 187:20] (2 => 7, p=0, len=4, cps= --cc, sps= ----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 190=> 188:85] (6 => 7, p=0, len=3, cps=  -cc, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 228=> 187: 3] (1 => 7, p=0, len=5, cps=---cc, sps=-----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 228=> 187: 4] (1 => 7, p=0, len=5, cps=---cc, sps=-----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 220=> 188:21] (2 => 7, p=0, len=4, cps= --cc, sps= ----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 214=> 190:1023] (3 => 7, p=0, len=4, cps= c-cc, sps= ----) hd=000 pkts=0003=>0001(002) bits=00014160=>00004720
[ 220=> 188:22] (2 => 7, p=0, len=4, cps= --cc, sps= ----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 220=> 189:23] (2 => 7, p=0, len=4, cps= --cc, sps= ----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 220=> 189:24] (2 => 7, p=0, len=4, cps= --cc, sps= ----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 201=> 191:1023] (5 => 7, p=0, len=2, cps=   c-, sps=   --) hd=000 pkts=0002=>0001(001) bits=00009440=>00004720
[ 228=> 188: 5] (1 => 7, p=0, len=5, cps=---cc, sps=-----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 228=> 188: 6] (1 => 7, p=0, len=5, cps=---cc, sps=-----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 228=> 189: 7] (1 => 7, p=0, len=5, cps=---cc, sps=-----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 199=> 189:61] (5 => 7, p=0, len=2, cps=   cc, sps=   --) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 199=> 189:62] (5 => 7, p=0, len=2, cps=   cc, sps=   --) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 199=> 190:63] (5 => 7, p=0, len=2, cps=   cc, sps=   --) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 222=> 191:1023] (2 => 7, p=0, len=4, cps= -cc-, sps= ----) hd=000 pkts=0009=>0001(008) bits=00042480=>00004720
[ 200=> 190:64] (5 => 7, p=0, len=2, cps=   cc, sps=   --) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 200=> 190:65] (5 => 7, p=0, len=2, cps=   cc, sps=   --) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 206=> 190:45] (4 => 7, p=0, len=3, cps=  -cc, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 200=> 190:66] (5 => 7, p=0, len=2, cps=   cc, sps=   --) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 206=> 190:46] (4 => 7, p=0, len=3, cps=  -cc, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 200=> 190:67] (5 => 7, p=0, len=2, cps=   cc, sps=   --) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 198=> 188:68] (5 => 7, p=0, len=2, cps=   cc, sps=   --) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 198=> 188:69] (5 => 7, p=0, len=2, cps=   cc, sps=   --) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 206=> 190:47] (4 => 7, p=0, len=3, cps=  -cc, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 230=> 191:1023] (1 => 7, p=0, len=5, cps=-c-c-, sps=-----) hd=000 pkts=0004=>0001(003) bits=00018880=>00004720
[ 198=> 188:71] (5 => 7, p=0, len=2, cps=   cc, sps=   --) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 206=> 190:48] (4 => 7, p=0, len=3, cps=  -cc, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 206=> 190:49] (4 => 7, p=0, len=3, cps=  -cc, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 206=> 190:50] (4 => 7, p=0, len=3, cps=  -cc, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 206=> 190:51] (4 => 7, p=0, len=3, cps=  -cc, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 230=> 189: 1] (1 => 7, p=0, len=5, cps=-c-cc, sps=-----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 230=> 189: 2] (1 => 7, p=0, len=5, cps=-c-cc, sps=-----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 222=> 190:17] (2 => 7, p=0, len=4, cps= c-cc, sps= ----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 222=> 190:18] (2 => 7, p=0, len=4, cps= c-cc, sps= ----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 231=> 191:1023] (1 => 7, p=0, len=5, cps=-c-c-, sps=-----) hd=000 pkts=0001=>0001(000) bits=00004720=>00004720
[ 222=> 190:19] (2 => 7, p=0, len=4, cps= c-cc, sps= ----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 222=> 190:20] (2 => 7, p=0, len=4, cps= c-cc, sps= ----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 222=> 191:21] (2 => 7, p=0, len=4, cps= --cc, sps= ----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 222=> 191:22] (2 => 7, p=0, len=4, cps= -cc-, sps= ----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 230=> 190: 3] (1 => 7, p=0, len=5, cps=---cc, sps=-----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 230=> 190: 4] (1 => 7, p=0, len=5, cps=---cc, sps=-----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 222=> 191:23] (2 => 7, p=0, len=4, cps= -cc-, sps= ----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 222=> 191:24] (2 => 7, p=0, len=4, cps= -cc-, sps= ----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 230=> 191: 5] (1 => 7, p=0, len=5, cps=---c-, sps=-----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 230=> 191: 6] (1 => 7, p=0, len=5, cps=-ccc-, sps=-----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 230=> 191: 7] (1 => 7, p=0, len=5, cps=-ccc-, sps=-----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 192=> 190:85] (6 => 7, p=0, len=3, cps=  -cc, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 190=> 188:86] (6 => 7, p=0, len=3, cps=  -cc, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 208=> 191:45] (4 => 7, p=0, len=3, cps=  -c-, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 208=> 191:46] (4 => 7, p=0, len=3, cps=  -c-, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 208=> 191:47] (4 => 7, p=0, len=3, cps=  -c-, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 208=> 191:48] (4 => 7, p=0, len=3, cps=  -c-, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 208=> 191:49] (4 => 7, p=0, len=3, cps=  -c-, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 208=> 191:50] (4 => 7, p=0, len=3, cps=  cc-, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 208=> 191:51] (4 => 7, p=0, len=3, cps=  cc-, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 231=> 191: 1] (1 => 7, p=0, len=5, cps=-ccc-, sps=-----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 231=> 191: 2] (1 => 7, p=0, len=5, cps=-ccc-, sps=-----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 224=> 191:17] (2 => 7, p=0, len=4, cps= ccc-, sps= ----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 224=> 191:18] (2 => 7, p=0, len=4, cps= ccc-, sps= ----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 201=> 191:61] (5 => 7, p=0, len=2, cps=   c-, sps=   --) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 224=> 191:19] (2 => 7, p=0, len=4, cps= ccc-, sps= ----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 201=> 191:62] (5 => 7, p=0, len=2, cps=   c-, sps=   --) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 190=> 188:87] (6 => 7, p=0, len=3, cps=  -cc, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 201=> 191:63] (5 => 7, p=0, len=2, cps=   c-, sps=   --) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 224=> 191:20] (2 => 7, p=0, len=4, cps= ccc-, sps= ----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 201=> 191:64] (5 => 7, p=0, len=2, cps=   c-, sps=   --) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 201=> 191:65] (5 => 7, p=0, len=2, cps=   c-, sps=   --) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 224=> 191:21] (2 => 7, p=0, len=4, cps= ccc-, sps= ----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 209=> 192:45] (4 => 7, p=0, len=3, cps=  cc-, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 201=> 191:68] (5 => 7, p=0, len=2, cps=   c-, sps=   --) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 198=> 188:70] (5 => 7, p=0, len=2, cps=   cc, sps=   --) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 196=> 184:72] (5 => 7, p=0, len=2, cps=   cc, sps=   --) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 209=> 192:46] (4 => 7, p=0, len=3, cps=  cc-, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 209=> 192:47] (4 => 7, p=0, len=3, cps=  cc-, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 210=> 192:48] (4 => 7, p=0, len=3, cps=  cc-, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 214=> 189:31] (3 => 7, p=0, len=4, cps= c-cc, sps= ----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 210=> 192:49] (4 => 7, p=0, len=3, cps=  cc-, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 210=> 192:50] (4 => 7, p=0, len=3, cps=  cc-, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 214=> 189:32] (3 => 7, p=0, len=4, cps= c-cc, sps= ----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 214=> 189:33] (3 => 7, p=0, len=4, cps= c-cc, sps= ----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 210=> 192:51] (4 => 7, p=0, len=3, cps=  cc-, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 214=> 189:34] (3 => 7, p=0, len=4, cps= c-cc, sps= ----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 214=> 190:35] (3 => 7, p=0, len=4, cps= c-cc, sps= ----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 224=> 192:22] (2 => 7, p=0, len=4, cps= ccc-, sps= ----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 231=> 192: 3] (1 => 7, p=0, len=5, cps=-ccc-, sps=-----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 231=> 192: 4] (1 => 7, p=0, len=5, cps=-ccc-, sps=-----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 224=> 192:23] (2 => 7, p=0, len=4, cps= ccc-, sps= ----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 224=> 192:24] (2 => 7, p=0, len=4, cps= ccc-, sps= ----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 232=> 192: 5] (1 => 7, p=0, len=5, cps=-ccc-, sps=-----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 232=> 192: 6] (1 => 7, p=0, len=5, cps=-ccc-, sps=-----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 232=> 192: 7] (1 => 7, p=0, len=5, cps=-ccc-, sps=-----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 214=> 190:36] (3 => 7, p=0, len=4, cps= c-cc, sps= ----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 208=> 191:1023] (4 => 7, p=0, len=3, cps=  cc-, sps=  ---) hd=000 pkts=0002=>0001(001) bits=00009440=>00004720
[ 235=> 193:1023] (1 => 7, p=0, len=5, cps=-c-c-, sps=-----) hd=000 pkts=0001=>0001(000) bits=00004720=>00004720
[ 233=> 192: 1] (1 => 7, p=0, len=5, cps=-ccc-, sps=-----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 193=> 192:85] (6 => 7, p=0, len=3, cps=  -c-, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 193=> 192:86] (6 => 7, p=0, len=3, cps=  -c-, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 203=> 192:61] (5 => 7, p=0, len=2, cps=   c-, sps=   --) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 203=> 192:62] (5 => 7, p=0, len=2, cps=   c-, sps=   --) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 203=> 192:63] (5 => 7, p=0, len=2, cps=   c-, sps=   --) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 203=> 192:64] (5 => 7, p=0, len=2, cps=   c-, sps=   --) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 203=> 192:65] (5 => 7, p=0, len=2, cps=   c-, sps=   --) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 201=> 191:66] (5 => 7, p=0, len=2, cps=   c-, sps=   --) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 201=> 191:67] (5 => 7, p=0, len=2, cps=   c-, sps=   --) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 203=> 192:68] (5 => 7, p=0, len=2, cps=   c-, sps=   --) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 202=> 191:69] (5 => 7, p=0, len=2, cps=   c-, sps=   --) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 203=> 192:70] (5 => 7, p=0, len=2, cps=   c-, sps=   --) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 202=> 191:71] (5 => 7, p=0, len=2, cps=   c-, sps=   --) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 203=> 192:72] (5 => 7, p=0, len=2, cps=   c-, sps=   --) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 198=> 188:73] (5 => 7, p=0, len=2, cps=   cc, sps=   --) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 198=> 188:74] (5 => 7, p=0, len=2, cps=   cc, sps=   --) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 211=> 192:45] (4 => 7, p=0, len=3, cps=  -c-, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 211=> 192:46] (4 => 7, p=0, len=3, cps=  -c-, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 211=> 192:47] (4 => 7, p=0, len=3, cps=  -c-, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 213=> 193:1023] (4 => 7, p=0, len=3, cps=  -c-, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00004720=>00004720
[ 211=> 192:48] (4 => 7, p=0, len=3, cps=  -c-, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 211=> 192:49] (4 => 7, p=0, len=3, cps=  -c-, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 211=> 192:50] (4 => 7, p=0, len=3, cps=  -c-, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 211=> 193:51] (4 => 7, p=0, len=3, cps=  -c-, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 225=> 192:17] (2 => 7, p=0, len=4, cps= ccc-, sps= ----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 225=> 192:18] (2 => 7, p=0, len=4, cps= ccc-, sps= ----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 225=> 192:19] (2 => 7, p=0, len=4, cps= ccc-, sps= ----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 215=> 192:31] (3 => 7, p=0, len=4, cps= c-c-, sps= ----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 225=> 192:20] (2 => 7, p=0, len=4, cps= ccc-, sps= ----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 233=> 192: 2] (1 => 7, p=0, len=5, cps=-ccc-, sps=-----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 215=> 192:32] (3 => 7, p=0, len=4, cps= c-c-, sps= ----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 217=> 193:1023] (3 => 7, p=0, len=4, cps= c-c-, sps= ----) hd=000 pkts=0003=>0001(002) bits=00014160=>00004720
[ 225=> 192:21] (2 => 7, p=0, len=4, cps= c-c-, sps= ----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 215=> 193:33] (3 => 7, p=0, len=4, cps= c-c-, sps= ----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 215=> 193:34] (3 => 7, p=0, len=4, cps= c-c-, sps= ----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 226=> 193:23] (2 => 7, p=0, len=4, cps= c-c-, sps= ----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 226=> 193:24] (2 => 7, p=0, len=4, cps= c-c-, sps= ----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 233=> 193: 3] (1 => 7, p=0, len=5, cps=-c-c-, sps=-----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 233=> 193: 4] (1 => 7, p=0, len=5, cps=-c-c-, sps=-----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 215=> 193:35] (3 => 7, p=0, len=4, cps= c-c-, sps= ----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 216=> 193:36] (3 => 7, p=0, len=4, cps= c-c-, sps= ----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 233=> 193: 5] (1 => 7, p=0, len=5, cps=-c-c-, sps=-----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 233=> 193: 6] (1 => 7, p=0, len=5, cps=-c-c-, sps=-----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 233=> 193: 7] (1 => 7, p=0, len=5, cps=-c-c-, sps=-----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 195=> 193:85] (6 => 7, p=0, len=3, cps=  -c-, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 195=> 193:86] (6 => 7, p=0, len=3, cps=  -c-, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 193=> 192:87] (6 => 7, p=0, len=3, cps=  -c-, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 214=> 194:1023] (4 => 7, p=0, len=3, cps=  -c-, sps=  ---) hd=000 pkts=0003=>0003(000) bits=00014160=>00014160
[ 227=> 193:17] (2 => 7, p=0, len=4, cps= c-c-, sps= ----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 227=> 193:18] (2 => 7, p=0, len=4, cps= c-c-, sps= ----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 227=> 193:19] (2 => 7, p=0, len=4, cps= c-c-, sps= ----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 227=> 193:20] (2 => 7, p=0, len=4, cps= c-c-, sps= ----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 217=> 193:31] (3 => 7, p=0, len=4, cps= c-c-, sps= ----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 217=> 193:32] (3 => 7, p=0, len=4, cps= c-c-, sps= ----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 227=> 194:21] (2 => 7, p=0, len=4, cps= c-c-, sps= ----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 217=> 194:33] (3 => 7, p=0, len=4, cps= c-c-, sps= ----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 217=> 194:34] (3 => 7, p=0, len=4, cps= c-c-, sps= ----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 217=> 194:35] (3 => 7, p=0, len=4, cps= c-c-, sps= ----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 225=> 193:22] (2 => 7, p=0, len=4, cps= c-c-, sps= ----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 217=> 194:36] (3 => 7, p=0, len=4, cps= c-c-, sps= ----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 235=> 193: 1] (1 => 7, p=0, len=5, cps=-c-c-, sps=-----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 228=> 194:23] (2 => 7, p=0, len=4, cps= c-c-, sps= ----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 228=> 194:24] (2 => 7, p=0, len=4, cps= c-c-, sps= ----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 235=> 193: 2] (1 => 7, p=0, len=5, cps=-c-c-, sps=-----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 235=> 194: 3] (1 => 7, p=0, len=5, cps=-c-c-, sps=-----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 235=> 194: 4] (1 => 7, p=0, len=5, cps=-c-c-, sps=-----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 219=> 194:31] (3 => 7, p=0, len=4, cps= c-c-, sps= ----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 219=> 194:32] (3 => 7, p=0, len=4, cps= c-c-, sps= ----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 219=> 194:33] (3 => 7, p=0, len=4, cps= c-c-, sps= ----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 219=> 194:34] (3 => 7, p=0, len=4, cps= c-c-, sps= ----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 219=> 194:35] (3 => 7, p=0, len=4, cps= c-c-, sps= ----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 219=> 194:36] (3 => 7, p=0, len=4, cps= c-c-, sps= ----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 235=> 194: 5] (1 => 7, p=0, len=5, cps=-c-c-, sps=-----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
